job_id,title,company_profile,location,employment_type,salary_range,max_salary,fraudulent,Fraud_Label,trust_score,risk_level,missing_fields,scam_keyword_count,has_company,has_company_logo,is_wfh,salary_anomaly,description_length,Work_Type,Company_Status,Salary_Status
173,Urgent – Wire Transfer Specialist,Anonymous,Anywhere,Other,101236-255144,255144,1,Fake,2,High Risk,2,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
174,Envelope Stuffing Job – High Pay,,Anywhere,Part-time,52034-342004,342004,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
175,Graphic Designer,Cognizant,Kolkata,Temporary,97194-120292,120292,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
176,UI/UX Designer,Wipro,Pune,Temporary,83234-103516,103516,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
177,Data Analyst,Cognizant,Hyderabad,Part-time,69335-105131,105131,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
178,Financial Analyst,Oracle India,Kolkata,Contract,56205-82944,82944,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
179,Business Analyst,Oracle India,Chennai,Contract,32142-75024,75024,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
180,Work From Home – Earn $5000/week,,Anywhere,Part-time,82154-253128,253128,1,Fake,0,High Risk,1,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
181,HR Specialist,Paytm,Pune,Contract,44417-55143,55143,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
182,Financial Analyst,Paytm,Delhi,Temporary,97185-135005,135005,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
183,Work From Home – Earn $5000/week,,Work From Home,Part-time,173715-258772,258772,1,Fake,0,High Risk,2,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
184,Software Engineer,Microsoft India,Bengaluru,Temporary,46633-70650,70650,0,Real,80,Low Risk,1,0,1,0,1,0,194,Work From Home,Has Company,Normal Salary
185,Operations Manager,HCL Technologies,Delhi,Temporary,106229-140353,140353,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
186,Financial Analyst,Wipro,Noida,Temporary,57946-88078,88078,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
187,Envelope Stuffing Job – High Pay,Anonymous,Anywhere,Temporary,485447-783558,783558,1,Fake,23,High Risk,2,4,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
188,Work From Home – Earn $5000/week,Anonymous,Work From Home,Other,448885-700118,700118,1,Fake,7,High Risk,1,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
189,Graphic Designer,Infosys,Delhi,Contract,,0,0,Real,90,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
190,Data Analyst,Swiggy,Gurgaon,Full-time,33603-79813,79813,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
191,UI/UX Designer,Amazon India,Chennai,Contract,42863-69984,69984,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
192,Content Writer,Cognizant,Ahmedabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
193,DevOps Engineer,Paytm,Hyderabad,Part-time,115279-153816,153816,0,Real,85,Low Risk,0,0,1,0,0,0,194,On-site,Has Company,Normal Salary
194,Product Manager,IBM India,Chennai,Full-time,103149-117765,117765,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
195,DevOps Engineer,Cognizant,Chennai,Contract,84387-116661,116661,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
196,Customer Support Agent,Oracle India,Noida,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
197,Software Engineer,Cognizant,Gurgaon,Contract,71252-95708,95708,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
198,Data Analyst,Cognizant,Delhi,Contract,,0,0,Real,85,Low Risk,1,0,1,0,1,0,275,Work From Home,Has Company,Normal Salary
199,Marketing Manager,IBM India,Kolkata,Full-time,95401-119205,119205,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
200,Urgent – Wire Transfer Specialist,,Work From Home,Temporary,135141-209609,209609,1,Fake,0,High Risk,4,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
201,Unlimited Income Opportunity,Anonymous,Online,Part-time,348775-607611,607611,1,Fake,18,High Risk,3,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
202,Project Manager,Paytm,Kolkata,Part-time,94955-113306,113306,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
203,Content Writer,Swiggy,Chennai,Full-time,76627-112595,112595,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
204,Business Analyst,Microsoft India,Mumbai,Part-time,105342-137214,137214,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
205,Sales Executive,Swiggy,Delhi,Contract,32132-49598,49598,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
206,HR Specialist,Wipro,Ahmedabad,Part-time,90666-129852,129852,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
207,UI/UX Designer,Infosys,Bengaluru,Part-time,101271-150601,150601,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
208,Product Manager,,Delhi,Temporary,81556-110190,110190,0,Real,50,Medium Risk,1,0,0,0,0,0,164,On-site,No Company,Normal Salary
209,Graphic Designer,HDFC Bank,Delhi,Contract,61492-98956,98956,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
210,Customer Support Agent,Amazon India,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
211,Secret Shopper – $500/day,,Online,Part-time,138293-206498,206498,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
212,Marketing Manager,Wipro,Kolkata,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
213,Customer Support Agent,Accenture,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
214,HR Specialist,Cognizant,Ahmedabad,Full-time,78418-100645,100645,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
215,Software Engineer,Swiggy,Chennai,Full-time,87477-128987,128987,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
216,Bitcoin Trading Expert Needed,Anonymous,Online,Temporary,266198-419206,419206,1,Fake,23,High Risk,2,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
217,HR Specialist,Zomato,Noida,Part-time,,0,0,Real,75,Low Risk,2,0,1,0,0,0,275,On-site,Has Company,Normal Salary
218,Content Writer,Paytm,Chennai,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
219,Business Analyst,Cognizant,Gurgaon,Full-time,90314-126862,126862,0,Real,85,Low Risk,1,0,1,0,1,0,194,Work From Home,Has Company,Normal Salary
220,Sales Executive,HDFC Bank,Ahmedabad,Contract,101613-113269,113269,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
221,Content Writer,Wipro,Gurgaon,Part-time,116084-145509,145509,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
222,Sales Executive,Amazon India,Delhi,Contract,61711-96120,96120,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
223,Customer Support Agent,Swiggy,Gurgaon,Contract,93941-132348,132348,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
224,DevOps Engineer,Oracle India,Kolkata,Contract,100559-120628,120628,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
225,Easy Money – No Experience Needed,,Work From Home,Other,168342-288972,288972,1,Fake,0,High Risk,4,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
226,Envelope Stuffing Job – High Pay,Anonymous,Online,Other,322053-484124,484124,1,Fake,8,High Risk,4,4,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
227,DevOps Engineer,Paytm,Noida,Full-time,89993-108472,108472,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
228,Data Analyst,Oracle India,Bengaluru,Contract,,0,0,Real,90,Low Risk,2,0,1,1,0,0,164,On-site,Has Company,Normal Salary
229,Easy Money – No Experience Needed,,Online,Temporary,132264-360496,360496,1,Fake,0,High Risk,3,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
230,Customer Support Agent,Cognizant,Ahmedabad,Full-time,79113-96516,96516,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
231,Online Data Entry – $80/hr,,Online,Other,165938-255680,255680,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
232,Software Engineer,Swiggy,Noida,Full-time,95382-105666,105666,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
233,Be Your Own Boss – Immediate Hire,Anonymous,Anywhere,Temporary,52824-224031,224031,1,Fake,39,Medium Risk,2,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
234,Software Engineer,Wipro,Kolkata,Full-time,31850-80460,80460,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
235,Easy Money – No Experience Needed,Anonymous,Online,Temporary,51029-298552,298552,1,Fake,7,High Risk,2,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
236,Operations Manager,Amazon India,Hyderabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
237,UI/UX Designer,Amazon India,Gurgaon,Temporary,100630-135926,135926,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
238,UI/UX Designer,Flipkart,Delhi,Full-time,55056-81632,81632,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
239,Operations Manager,,Bengaluru,Full-time,60589-91447,91447,0,Real,45,Medium Risk,1,0,0,0,1,0,164,Work From Home,No Company,Normal Salary
240,Operations Manager,Swiggy,Noida,Full-time,37339-61685,61685,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
241,Operations Manager,Amazon India,Gurgaon,Part-time,43626-85598,85598,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
242,Easy Money – No Experience Needed,,Remote,Part-time,133450-244727,244727,1,Fake,0,High Risk,1,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
243,Content Writer,HCL Technologies,Gurgaon,Part-time,80067-106932,106932,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
244,Sales Executive,Zomato,Hyderabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
245,HR Specialist,HCL Technologies,Ahmedabad,Contract,84598-121893,121893,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
246,HR Specialist,,Pune,Full-time,80275-105710,105710,0,Real,55,Medium Risk,1,0,0,0,0,0,275,On-site,No Company,Normal Salary
247,Software Engineer,Accenture,Chennai,Temporary,117282-144707,144707,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
248,Urgent – Wire Transfer Specialist,,Work From Home,Part-time,78230-305465,305465,1,Fake,0,High Risk,1,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
249,Content Writer,Infosys,Chennai,Temporary,72868-99929,99929,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
250,Product Manager,HDFC Bank,Gurgaon,Full-time,111153-146869,146869,0,Real,85,Low Risk,1,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
251,DevOps Engineer,IBM India,Pune,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
252,Graphic Designer,Amazon India,Noida,Full-time,,0,0,Real,85,Low Risk,1,0,1,0,0,0,221,On-site,Has Company,Normal Salary
253,DevOps Engineer,Wipro,Ahmedabad,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
254,Financial Analyst,HCL Technologies,Hyderabad,Contract,85270-97101,97101,0,Real,90,Low Risk,0,0,1,0,0,0,275,On-site,Has Company,Normal Salary
255,HR Specialist,Swiggy,Delhi,Part-time,70116-81482,81482,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
256,Customer Support Agent,Amazon India,Hyderabad,Temporary,34741-73640,73640,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
257,Graphic Designer,Infosys,Kolkata,Contract,116334-143668,143668,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
258,Software Engineer,Amazon India,Noida,Part-time,95542-126004,126004,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
259,Urgent – Wire Transfer Specialist,,Anywhere,Part-time,85702-324981,324981,1,Fake,0,High Risk,1,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
260,Project Manager,IBM India,Bengaluru,Full-time,105156-126625,126625,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
261,Marketing Manager,HDFC Bank,Pune,Contract,87595-131940,131940,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
262,Online Data Entry – $80/hr,Anonymous,Anywhere,Part-time,429090-619846,619846,1,Fake,57,Medium Risk,0,1,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
263,Product Manager,Flipkart,Delhi,Part-time,56130-67465,67465,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
264,Make Money Fast – Part Time,Anonymous,Remote,Temporary,92819-300466,300466,1,Fake,39,Medium Risk,2,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
265,UI/UX Designer,Swiggy,Kolkata,Temporary,66562-98151,98151,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
266,Secret Shopper – $500/day,,Work From Home,Part-time,169795-224094,224094,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
267,Operations Manager,IBM India,Ahmedabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
268,Data Analyst,Zomato,Noida,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
269,Operations Manager,Oracle India,Delhi,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
270,Software Engineer,Swiggy,Bengaluru,Part-time,104172-137590,137590,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
271,Customer Support Agent,Swiggy,Gurgaon,Part-time,94022-104483,104483,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
272,Bitcoin Trading Expert Needed,Anonymous,Anywhere,Temporary,67520-287483,287483,1,Fake,39,Medium Risk,2,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
273,Project Manager,Oracle India,Chennai,Contract,30951-65570,65570,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
274,Online Data Entry – $80/hr,,Work From Home,Temporary,110568-254261,254261,1,Fake,2,High Risk,3,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
275,Make Money Fast – Part Time,,Online,Temporary,174775-445649,445649,1,Fake,0,High Risk,4,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
276,Envelope Stuffing Job – High Pay,Anonymous,Work From Home,Part-time,144558-203247,203247,1,Fake,13,High Risk,4,4,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
277,Content Writer,Infosys,Gurgaon,Contract,31444-79490,79490,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
278,DevOps Engineer,Microsoft India,Kolkata,Temporary,88479-103595,103595,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
279,DevOps Engineer,Accenture,Pune,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
280,Project Manager,Accenture,Hyderabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
281,Online Data Entry – $80/hr,Anonymous,Remote,Part-time,485224-649651,649651,1,Fake,36,Medium Risk,1,3,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
282,Product Manager,Zomato,Kolkata,Full-time,77427-106072,106072,0,Real,85,Low Risk,1,0,1,0,0,0,275,On-site,Has Company,Normal Salary
283,Sales Executive,IBM India,Noida,Full-time,91137-103562,103562,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
284,Product Manager,Infosys,Noida,Contract,,0,0,Real,85,Low Risk,1,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
285,Data Analyst,Microsoft India,Bengaluru,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
286,HR Specialist,TCS,Kolkata,Part-time,113283-153709,153709,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
287,Sales Executive,TCS,Ahmedabad,Contract,79015-101072,101072,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
288,Make Money Fast – Part Time,Anonymous,Remote,Temporary,190130-478300,478300,1,Fake,25,High Risk,0,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
289,Customer Support Agent,IBM India,Chennai,Full-time,105156-141660,141660,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
290,Data Analyst,HCL Technologies,Bengaluru,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
291,DevOps Engineer,Wipro,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
292,Bitcoin Trading Expert Needed,Anonymous,Online,Part-time,131289-423948,423948,1,Fake,28,High Risk,1,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
293,Financial Analyst,Paytm,Kolkata,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
294,Secret Shopper – $500/day,,Remote,Temporary,168267-429199,429199,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
295,Customer Support Agent,Infosys,Noida,Temporary,57795-77666,77666,0,Real,85,Low Risk,0,0,1,0,0,0,164,On-site,Has Company,Normal Salary
296,Product Manager,Microsoft India,Noida,Full-time,111650-158325,158325,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
297,Sales Executive,Accenture,Pune,Contract,87132-129357,129357,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
298,Secret Shopper – $500/day,Anonymous,Online,Part-time,478314-770536,770536,1,Fake,28,High Risk,1,4,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
299,Easy Money – No Experience Needed,,Work From Home,Other,62248-314515,314515,1,Fake,0,High Risk,3,3,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
300,Financial Analyst,IBM India,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
301,Business Analyst,HCL Technologies,Bengaluru,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
302,DevOps Engineer,Oracle India,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
303,Bitcoin Trading Expert Needed,Anonymous,Anywhere,Temporary,124839-279626,279626,1,Fake,36,Medium Risk,1,3,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
304,Content Writer,Accenture,Pune,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
305,DevOps Engineer,Paytm,Ahmedabad,Part-time,,0,0,Real,80,Low Risk,1,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
306,Be Your Own Boss – Immediate Hire,,Work From Home,Part-time,91853-252411,252411,1,Fake,0,High Risk,4,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
307,DevOps Engineer,Paytm,Bengaluru,Full-time,116113-146631,146631,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
308,Graphic Designer,IBM India,Kolkata,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
309,Operations Manager,Swiggy,Gurgaon,Full-time,39837-55159,55159,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
310,Software Engineer,,Mumbai,Temporary,81645-130435,130435,0,Real,50,Medium Risk,1,0,0,0,0,0,221,On-site,No Company,Normal Salary
311,Graphic Designer,Oracle India,Bengaluru,Part-time,34555-75326,75326,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
312,Work From Home – Earn $5000/week,,Online,Part-time,104002-256068,256068,1,Fake,0,High Risk,2,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
